Fecha Pedido,Categoría Tarjeta,País,Ventas,ID Cliente,Nombre Cliente
2021-08-12,Azul,Guatemala,59,SC-20020,Sam Craven
2021-08-13,Azul,Guatemala,54,GB-14575,Giulietta Baptist
2021-08-14,Azul,Guatemala,54,SG-20080,Sandra Glassco
2021-08-15,Azul,Guatemala,55,ES-14080,Erin Smith
2021-08-16,Azul,Guatemala,69,BH-11710,Brosina Hoffman
2021-08-17,Azul,Guatemala,34,JK-15730,Joe Kamberova
2021-08-18,Azul,Guatemala,50,LH-17020,Lisa Hazard
2021-08-19,Azul,Guatemala,40,GM-14500,Gene McClure
2021-08-20,Azul,Guatemala,50,NF-18595,Nicole Fjeld
2021-08-21,Azul,Guatemala,53,PO-19180,Philisse Overcash
2021-08-22,Azul,Guatemala,60,TH-21235,Tiffany House
2021-08-23,Azul,Guatemala,61,VW-21775,Victoria Wilson
2021-08-24,Azul,Guatemala,38,NM-18520,Neoma Murray
2021-08-25,Azul,Guatemala,54,ND-18370,Natalie DeCherney
2021-08-26,Azul,Guatemala,49,GT-14710,Greg Tran
2021-08-27,Azul,Guatemala,57,MB-17305,Maria Bertelson
2021-08-28,Azul,Guatemala,54,EJ-14155,Eva Jacobs
2021-08-29,Azul,Guatemala,60,KW-16570,Kelly Williams
2021-08-30,Azul,Guatemala,53,PS-18760,Pamela Stobb
2021-08-31,Azul,Guatemala,41,HA-14920,Helen Andreada
2021-09-01,Azul,Guatemala,36,LF-17185,Luke Foster
2021-09-02,Azul,Guatemala,29,DR-12940,Daniel Raglin
2021-09-03,Azul,Guatemala,64,CL-11890,Carl Ludwig
2021-09-04,Azul,Guatemala,42,SH-19975,Sally Hughsby
2021-09-05,Azul,Guatemala,49,DB-12970,Darren Budd
2021-09-06,Azul,Guatemala,72,FP-14320,Frank Preis
2021-09-07,Azul,Guatemala,40,VG-21790,Vivek Gonzalez
2021-09-08,Azul,Guatemala,43,RC-19825,Roy Collins
2021-09-09,Azul,Guatemala,46,ME-17725,Max Engle
2021-09-10,Azul,Guatemala,41,SV-20935,Susan Vittorini
2021-09-11,Azul,Guatemala,53,BF-11170,Ben Ferrer
2021-09-12,Azul,Guatemala,57,AP-10915,Arthur Prichep
2021-09-13,Azul,Guatemala,56,AB-10015,Aaron Bergman
2021-09-14,Azul,Guatemala,28,DB-13360,Dennis Bolton
2021-09-15,Azul,Guatemala,32,SF-20965,Sylvia Foulston
2021-09-16,Azul,Guatemala,42,PP-18955,Paul Prost
2021-09-17,Azul,Guatemala,62,BS-11365,Bill Shonely
2021-09-18,Azul,Guatemala,53,MS-17365,Maribeth Schnelling
2021-09-19,Azul,Guatemala,50,SM-20005,Sally Matthias
2021-09-20,Azul,Guatemala,58,EB-13705,Ed Braxton
2021-09-21,Azul,Guatemala,49,HW-14935,Helen Wasserman
2021-09-22,Azul,Guatemala,60,EH-13945,Eric Hoffmann
2021-09-23,Azul,Guatemala,50,DJ-13510,Don Jones
2021-09-24,Azul,Guatemala,48,RB-19570,Rob Beeghly
2021-09-25,Azul,Guatemala,55,TT-21460,Tonja Turnell
2021-09-26,Azul,Guatemala,52,BP-11155,Becky Pak
2021-09-27,Azul,Guatemala,58,SH-20395,Shahid Hopkins
2021-09-28,Azul,Guatemala,36,CS-11950,Carlos Soltero
2021-09-29,Azul,Guatemala,40,AA-10315,Alex Avila
2021-09-30,Azul,Guatemala,35,AS-10090,Adam Shillingsburg
2021-10-01,Azul,Guatemala,50,BE-11455,Brad Eason
2021-10-02,Azul,Guatemala,40,CS-12490,Cindy Schnelling
2021-10-03,Azul,Guatemala,54,KB-16315,Karl Braun
2021-10-04,Azul,Guatemala,50,JK-16090,Juliana Krohn
2021-10-05,Azul,Guatemala,36,CM-12235,Chris McAfee
2021-10-06,Azul,Guatemala,48,ML-17395,Marina Lichtenstein
2021-10-07,Azul,Guatemala,41,MC-17425,Mark Cousins
2021-10-08,Azul,Guatemala,47,MO-17500,Mary O'Rourke
2021-10-09,Azul,Guatemala,45,SP-20620,Stefania Perrino
2021-10-10,Azul,Guatemala,53,SM-20320,Sean Miller
2021-10-11,Azul,Guatemala,60,AB-10255,Alejandro Ballentine
2021-10-12,Azul,Guatemala,42,SN-20560,Skye Norling
2021-10-13,Azul,Guatemala,46,CB-12025,Cassandra Brandow
2021-10-14,Azul,Guatemala,40,JG-15310,Jason Gross
2021-10-15,Azul,Guatemala,50,BD-11635,Brian Derr
2021-10-16,Azul,Guatemala,47,MP-17965,Michael Paige
2021-10-17,Azul,Guatemala,53,RH-19600,Rob Haberlin
2021-10-18,Azul,Guatemala,42,PF-19225,Phillip Flathmann
2021-10-19,Azul,Guatemala,32,AB-10165,Alan Barnes
2021-10-20,Azul,Guatemala,45,CC-12430,Chuck Clark
2021-10-21,Azul,Guatemala,40,RD-19480,Rick Duston
2021-10-22,Azul,Guatemala,42,JS-15880,John Stevenson
2021-10-23,Azul,Guatemala,60,LM-17065,Liz MacKendrick
2021-10-24,Azul,Guatemala,62,SH-20635,Stefanie Holloman
2021-10-25,Azul,Guatemala,45,KM-16225,Kalyca Meade
2021-10-26,Azul,Guatemala,40,NB-18655,Nona Balk
2021-10-27,Azul,Guatemala,42,JE-15610,Jim Epp
2021-10-28,Azul,Guatemala,51,SC-20260,Scott Cohen
2021-10-29,Azul,Guatemala,49,CS-12250,Chris Selesnick
2021-10-30,Azul,Guatemala,58,TN-21040,Tanja Norvell
2021-10-31,Azul,Guatemala,47,JE-16165,Justin Ellison
2021-11-01,Azul,Guatemala,48,JM-16195,Justin MacKendrick
2021-11-02,Azul,Guatemala,34,MO-17800,Meg O'Connel
2021-11-03,Azul,Guatemala,39,RF-19840,Roy Franzsisch
2021-11-04,Azul,Guatemala,45,JK-15625,Jim Karlsson
2021-11-05,Azul,Guatemala,39,JE-15715,Joe Elijah
2021-11-06,Azul,Guatemala,36,NP-18325,Naresj Patel
2021-11-07,Azul,Guatemala,67,BM-11575,Brendan Murry
2021-11-08,Azul,Guatemala,63,JP-15460,Jennifer Patt
2021-11-09,Azul,Guatemala,38,ED-13885,Emily Ducich
2021-11-10,Azul,Guatemala,52,BD-11320,Bill Donatelli
2021-11-11,Azul,Guatemala,40,MH-18115,Mick Hernandez
2021-11-12,Azul,Guatemala,41,TC-21535,Tracy Collins
2021-11-13,Azul,Guatemala,55,TB-21190,Thomas Brumley
2021-11-14,Azul,Guatemala,48,TR-21325,Toby Ritter
2021-11-15,Azul,Guatemala,53,HG-14965,Henry Goldwyn
2021-11-16,Azul,Guatemala,33,GA-14515,George Ashbrook
2021-11-17,Azul,Guatemala,40,MG-17680,Maureen Gastineau
2021-11-18,Azul,Guatemala,43,PB-19150,Philip Brown
2021-11-19,Azul,Guatemala,47,DL-12925,Daniel Lacy
2021-11-20,Azul,Guatemala,53,CC-12100,Chad Cunningham
2021-11-21,Azul,Guatemala,52,DB-12910,Daniel Byrd
2021-11-22,Azul,Guatemala,48,KB-16240,Karen Bern
2021-11-23,Azul,Guatemala,44,MM-17920,Michael Moore
2021-11-24,Azul,Guatemala,65,RB-19795,Ross Baird
2021-11-25,Azul,Guatemala,45,PK-19075,Pete Kriz
2021-11-26,Azul,Guatemala,50,SS-20140,Saphhira Shifley
2021-11-27,Azul,Guatemala,54,PS-19045,Penelope Sewall
2021-11-28,Azul,Guatemala,66,BF-11020,Barry Franzsisch
2021-11-29,Azul,Guatemala,50,MH-17290,Marc Harrigan
2021-11-30,Azul,Guatemala,29,EP-13915,Emily Phan
2021-12-01,Azul,Guatemala,35,HM-14860,Harry Marie
2021-12-02,Azul,Guatemala,32,BD-11605,Brian Dahlen
2021-12-03,Azul,Guatemala,32,MC-17845,Michael Chen
2021-12-04,Azul,Guatemala,37,BP-11230,Benjamin Patterson
2021-12-05,Azul,Guatemala,41,GZ-14470,Gary Zandusky
2021-12-06,Azul,Guatemala,37,MK-17905,Michael Kennedy
2021-12-07,Azul,Guatemala,23,MG-18205,Mitch Gastineau
2021-12-08,Azul,Guatemala,43,LH-16900,Lena Hernandez
2021-12-09,Azul,Guatemala,37,HL-15040,Hunter Lopez
2021-12-10,Azul,Guatemala,37,AW-10930,Arthur Wiediger
2021-12-11,Azul,Guatemala,38,KT-16465,Kean Takahito
2021-12-12,Azul,Guatemala,40,JL-15835,John Lee
2021-12-13,Azul,Guatemala,29,BM-11650,Brian Moss
2021-12-14,Azul,Guatemala,26,SO-20335,Sean O'Donnell
2021-12-15,Azul,Guatemala,26,TB-21625,Trudy Brown
2021-12-16,Azul,Guatemala,33,GB-14530,George Bell
2021-12-17,Azul,Guatemala,35,EG-13900,Emily Grady
2021-12-18,Azul,Guatemala,35,KW-16435,Katrina Willman
2021-12-19,Azul,Guatemala,33,DW-13195,David Wiener
2021-12-20,Azul,Guatemala,42,FM-14215,Filia McAdams
2021-12-21,Azul,Guatemala,31,HE-14800,Harold Engle
2021-12-22,Azul,Guatemala,28,SM-20950,Suzanne McNair
2021-12-23,Azul,Guatemala,32,TT-21220,Thomas Thornton
2021-12-24,Azul,Guatemala,51,SC-20095,Sanjit Chand
2021-12-25,Azul,Guatemala,34,JS-16030,Joy Smith
2021-12-26,Azul,Guatemala,35,HG-14845,Harry Greene
2021-12-27,Azul,Guatemala,46,BM-11140,Becky Martin
2021-12-28,Azul,Guatemala,30,MH-18025,Michelle Huthwaite
2021-12-29,Azul,Guatemala,26,MY-18295,Muhammed Yedwab
2021-12-30,Azul,Guatemala,35,TD-20995,Tamara Dahlen
2021-12-31,Azul,Guatemala,32,PS-18970,Paul Stevenson
2022-01-01,Azul,Guatemala,47,JD-15895,Jonathan Doherty
2022-01-02,Azul,Guatemala,37,LW-17125,Liz Willingham
2022-01-03,Azul,Guatemala,31,CJ-12010,Caroline Jumper
2022-01-04,Azul,Guatemala,16,CK-12760,Cyma Kinney
2022-01-05,Azul,Guatemala,35,KM-16660,Khloe Miller
2022-01-06,Azul,Guatemala,34,RO-19780,Rose O'Brian
2022-01-07,Azul,Guatemala,37,MC-17605,Matt Connell
2022-01-08,Azul,Guatemala,35,FO-14305,Frank Olsen
2022-01-09,Azul,Guatemala,28,BW-11110,Bart Watters
2022-01-10,Azul,Guatemala,41,PC-19000,Pauline Chand
2022-01-11,Azul,Guatemala,18,DK-13225,Dean Katz
2022-01-12,Azul,Guatemala,38,RD-19900,Ruben Dartt
2022-01-13,Azul,Guatemala,25,JD-16060,Julia Dunbar
2022-01-14,Azul,Guatemala,37,CK-12595,Clytie Kelty
2022-01-15,Azul,Guatemala,28,SC-20770,Stewart Carmichael
2022-01-16,Azul,Guatemala,33,DL-12865,Dan Lawera
2022-01-17,Azul,Guatemala,39,MV-17485,Mark Van Huff
2022-01-18,Azul,Guatemala,16,CS-12175,Charles Sheldon
2022-01-19,Azul,Guatemala,44,NW-18400,Natalie Webber
2022-01-20,Azul,Guatemala,27,ZC-21910,Zuschuss Carroll
2022-01-21,Azul,Guatemala,32,RS-19420,Ricardo Sperren
2022-01-22,Azul,Guatemala,35,SR-20740,Steven Roelle
2022-01-23,Azul,Guatemala,40,SW-20455,Shaun Weien
2022-01-24,Azul,Guatemala,44,LC-16870,Lena Cacioppo
2022-01-25,Azul,Guatemala,20,PJ-19015,Pauline Johnson
2022-01-26,Azul,Guatemala,42,NL-18310,Nancy Lomonaco
2022-01-27,Azul,Guatemala,32,JC-15775,John Castell
2022-01-28,Azul,Guatemala,31,HJ-14875,Heather Jas
2022-01-29,Azul,Guatemala,37,JE-15475,Jeremy Ellison
2022-01-30,Azul,Guatemala,40,Co-12640,Corey-Lock
2022-01-31,Azul,Guatemala,39,SB-20185,Sarah Brown
2022-02-01,Azul,Guatemala,36,FH-14275,Frank Hawley
2022-02-02,Azul,Guatemala,36,JF-15355,Jay Fein
2022-02-03,Azul,Guatemala,34,SF-20065,Sandra Flanagan
2022-02-04,Azul,Guatemala,33,SZ-20035,Sam Zeldin
2022-02-05,Azul,Guatemala,42,AH-10465,Amy Hunt
2022-02-06,Azul,Guatemala,51,CP-12340,Christine Phan
2022-02-07,Azul,Guatemala,47,JD-16150,Justin Deggeller
2022-02-08,Azul,Guatemala,25,ER-13855,Elpida Rittenbach
2022-02-09,Azul,Guatemala,36,KH-16510,Keith Herrera
2022-02-10,Azul,Guatemala,27,DJ-13420,Denny Joy
2022-02-11,Azul,Guatemala,48,CK-12205,Chloris Kastensmidt
2022-02-12,Azul,Guatemala,42,AD-10180,Alan Dominguez
2022-02-13,Azul,Guatemala,42,LT-17110,Liz Thompson
2022-02-14,Azul,Guatemala,44,VP-21760,Victoria Pisteka
2022-02-15,Azul,Guatemala,40,SC-20725,Steven Cartwright
2022-02-16,Azul,Guatemala,34,GG-14650,Greg Guthrie
2022-02-17,Azul,Guatemala,37,MS-17530,MaryBeth Skach
2022-02-18,Azul,Guatemala,45,BN-11515,Bradley Nguyen
2022-02-19,Azul,Guatemala,44,AH-10120,Adrian Hane
2022-02-20,Azul,Guatemala,37,DO-13645,Doug O'Connell
2022-02-21,Azul,Guatemala,50,FC-14335,Fred Chung
2022-02-22,Azul,Guatemala,34,SA-20830,Sue Ann Reed
2022-02-23,Azul,Guatemala,43,BF-11215,Benjamin Farhat
2022-02-24,Azul,Guatemala,37,CM-11935,Carlos Meador
2022-02-25,Azul,Guatemala,36,LC-16930,Linda Cazamias
2022-02-26,Azul,Guatemala,42,JB-16000,Joy Bell-
2022-02-27,Azul,Guatemala,44,PC-18745,Pamela Coakley
2022-02-28,Azul,Guatemala,43,PO-18850,Patrick O'Brill
2022-03-01,Azul,Guatemala,26,TG-21310,Toby Gnade
2022-03-02,Azul,Guatemala,37,SJ-20500,Shirley Jackson
2022-03-03,Azul,Guatemala,49,RM-19375,Raymond Messe
2022-03-04,Azul,Guatemala,56,DM-13525,Don Miller
2022-03-05,Azul,Guatemala,42,MH-17440,Mark Haberlin
2022-03-06,Azul,Guatemala,53,MF-18250,Monica Federle
2022-03-07,Azul,Guatemala,31,RL-19615,Rob Lucas
2022-03-08,Azul,Guatemala,38,SV-20785,Stewart Visinsky
2022-03-09,Azul,Guatemala,44,ND-18460,Neil Ducich
2022-03-10,Azul,Guatemala,46,SE-20110,Sanjit Engle
2022-03-11,Azul,Guatemala,53,NF-18385,Natalie Fritzler
2022-03-12,Azul,Guatemala,44,HP-14815,Harold Pawlan
2022-03-13,Azul,Guatemala,54,DK-13090,Dave Kipp
2022-03-14,Azul,Guatemala,37,PG-18895,Paul Gonzalez
2022-03-15,Azul,Guatemala,42,GH-14410,Gary Hansen
2022-03-16,Azul,Guatemala,43,MC-17275,Marc Crier
2022-03-17,Azul,Guatemala,62,PR-18880,Patrick Ryan
2022-03-18,Azul,Guatemala,50,GA-14725,Guy Armstrong
2022-03-19,Azul,Guatemala,43,LS-17230,Lycoris Saunders
2022-03-20,Azul,Guatemala,61,DK-13375,Dennis Kane
2022-03-21,Azul,Guatemala,40,AS-10225,Alan Schoenberger
2022-03-22,Azul,Guatemala,40,SP-20650,Stephanie Phelps
2022-03-23,Azul,Guatemala,37,LL-16840,Lauren Leatherbury
2022-03-24,Azul,Guatemala,52,SC-20680,Steve Carroll
2022-03-25,Azul,Guatemala,43,LR-17035,Lisa Ryan
2022-03-26,Azul,Guatemala,50,GM-14455,Gary Mitchum
2022-03-27,Azul,Guatemala,58,BD-11725,Bruce Degenhardt
2022-03-28,Azul,Guatemala,24,LW-16990,Lindsay Williams
2022-03-29,Azul,Guatemala,32,DL-13495,Dionis Lloyd
2022-03-30,Azul,Guatemala,45,EN-13780,Edward Nazzal
2022-03-31,Azul,Guatemala,47,TS-21610,Troy Staebel
2022-04-01,Azul,Guatemala,66,BM-11785,Bryan Mills
2022-04-02,Azul,Guatemala,59,JP-15520,Jeremy Pistek
2022-04-03,Azul,Guatemala,64,JM-15535,Jessica Myrick
2022-04-04,Azul,Guatemala,41,EB-13930,Eric Barreto
2022-04-05,Azul,Guatemala,64,AO-10810,Anthony O'Donnell
2022-04-06,Azul,Guatemala,60,FH-14365,Fred Hopkins
2022-04-07,Azul,Guatemala,44,BP-11185,Ben Peterman
2022-04-08,Azul,Guatemala,63,RW-19630,Rob Williams
2022-04-09,Azul,Guatemala,67,SS-20515,Shirley Schmidt
2022-04-10,Azul,Guatemala,51,GR-14560,Georgia Rosenberg
2022-04-11,Azul,Guatemala,47,RP-19390,Resi Plking
2022-04-12,Azul,Guatemala,59,MM-17260,Magdelene Morse
2022-04-13,Azul,Guatemala,39,DB-13405,Denny Blanton
2022-04-14,Azul,Guatemala,52,LW-16825,Laurel Workman
2022-04-15,Azul,Guatemala,59,CA-12310,Christine Abelman
2022-04-16,Azul,Guatemala,69,DB-13060,Dave Brooks
2022-04-17,Azul,Guatemala,68,SC-20305,Sean Christensen
2022-04-18,Azul,Guatemala,38,CV-12295,Christina VanderZanden
2022-04-19,Azul,Guatemala,42,CY-12745,Craig Yedwab
2022-04-20,Azul,Guatemala,56,TB-21250,Tim Brockman
2022-04-21,Azul,Guatemala,39,MH-17785,Maya Herman
2022-04-22,Azul,Guatemala,58,EM-13825,Elizabeth Moffitt
2022-04-23,Azul,Guatemala,55,TS-21370,Todd Sumrall
2022-04-24,Azul,Guatemala,57,GT-14635,Grant Thornton
2022-04-25,Azul,Guatemala,35,TB-21280,Toby Braunhardt
2022-04-26,Azul,Guatemala,53,AT-10435,Alyssa Tate
2022-04-27,Azul,Guatemala,58,MH-17620,Matt Hagelstein
2022-04-28,Azul,Guatemala,63,JO-15145,Jack O'Briant
2022-04-29,Azul,Guatemala,64,ME-17320,Maria Etezadi
2022-04-30,Azul,Guatemala,75,DM-12955,Dario Medina
2022-05-01,Azul,Guatemala,77,AF-10885,Art Foster
2022-05-02,Azul,Guatemala,44,AS-10630,Ann Steele
2022-05-03,Azul,Guatemala,63,SG-20470,Sheri Gordon
2022-05-04,Azul,Guatemala,55,BF-10975,Barbara Fisher
2022-05-05,Azul,Guatemala,50,HR-14770,Hallie Redmond
2022-05-06,Azul,Guatemala,65,KH-16330,Katharine Harms
2022-05-07,Azul,Guatemala,59,VF-21715,Vicky Freymann
2022-05-08,Azul,Guatemala,72,NC-18625,Noah Childs
2022-05-09,Azul,Guatemala,37,TP-21415,Tom Prescott
2022-05-10,Azul,Guatemala,57,NM-18445,Nathan Mautz
2022-05-11,Azul,Guatemala,55,DS-13030,Darrin Sayre
2022-05-12,Azul,Guatemala,55,DP-13105,Dave Poirier
2022-05-13,Azul,Guatemala,38,ZD-21925,Zuschuss Donatelli
2022-05-14,Azul,Guatemala,63,AA-10480,Andrew Allen
2022-05-15,Azul,Guatemala,72,MV-18190,Mike Vittorini
2022-05-16,Azul,Guatemala,47,JM-15250,Janet Martin
2022-05-17,Azul,Guatemala,69,GH-14485,Gene Hale
2022-05-18,Azul,Guatemala,48,AB-10600,Ann Blume
2022-05-19,Azul,Guatemala,56,MH-17455,Mark Hamilton
2022-05-20,Azul,Guatemala,61,SJ-20125,Sanjit Jacobs
2022-05-21,Azul,Guatemala,72,RB-19435,Richard Bierner
2022-05-22,Azul,Guatemala,70,SS-20410,Shahid Shariari
2022-05-23,Azul,Guatemala,38,AR-10345,Alex Russell
2022-05-24,Azul,Guatemala,58,JH-16180,Justin Hirsh
2022-05-25,Azul,Guatemala,56,SP-20920,Susan Pistek
2022-05-26,Azul,Guatemala,61,DB-13555,Dorothy Badders
2022-05-27,Azul,Guatemala,65,RA-19285,Ralph Arnett
2022-05-28,Azul,Guatemala,69,DE-13255,Deanra Eno
2022-05-29,Azul,Guatemala,80,CR-12730,Craig Reiter
2022-05-30,Azul,Guatemala,53,SF-20200,Sarah Foster
2022-05-31,Azul,Guatemala,47,MS-17770,Maxwell Schwartz
2022-06-01,Azul,Guatemala,55,TS-21160,Theresa Swint
2022-06-02,Azul,Guatemala,67,EJ-13720,Ed Jacobs
2022-06-03,Azul,Guatemala,67,MY-17380,Maribeth Yedwab
2022-06-04,Azul,Guatemala,60,BT-11395,Bill Tyler
2022-06-05,Azul,Guatemala,76,RP-19270,Rachel Payne
2022-06-06,Azul,Guatemala,47,VB-21745,Victoria Brennan
2022-06-07,Azul,Guatemala,54,DB-13270,Deborah Brumfield
2022-06-08,Azul,Guatemala,65,RA-19915,Russell Applegate
2022-06-09,Azul,Guatemala,56,JL-15850,John Lucas
2022-06-10,Azul,Guatemala,63,AG-10675,Anna Gayman
2022-06-11,Azul,Guatemala,70,NG-18355,Nat Gilpin
2022-06-12,Azul,Guatemala,80,CB-12535,Claudia Bergmann
2022-06-13,Azul,Guatemala,54,MZ-17515,Mary Zewe
2022-06-14,Azul,Guatemala,57,LB-16795,Laurel Beltran
2022-06-15,Azul,Guatemala,59,CA-12775,Cynthia Arntzen
2022-06-16,Azul,Guatemala,63,AR-10825,Anthony Rawles
2022-06-17,Azul,Guatemala,62,JK-15370,Jay Kimmel
2022-06-18,Azul,Guatemala,61,AG-10270,Alejandro Grove
2022-06-19,Azul,Guatemala,67,BT-11440,Bobby Trafton
2022-06-20,Azul,Guatemala,38,AJ-10780,Anthony Jacobs
2022-06-21,Azul,Guatemala,47,PN-18775,Parhena Norris
2022-06-22,Azul,Guatemala,49,JH-15985,Joseph Holt
2022-06-23,Azul,Guatemala,68,CD-12790,Cynthia Delaney
2022-06-24,Azul,Guatemala,67,CB-12415,Christy Brittain
2022-06-25,Azul,Guatemala,68,TZ-21580,Tracy Zic
2022-06-26,Azul,Guatemala,72,NB-18580,Nicole Brennan
2022-06-27,Azul,Guatemala,50,LS-16975,Lindsay Shagiari
2022-06-28,Azul,Guatemala,46,AR-10405,Allen Rosenblatt
2022-06-29,Azul,Guatemala,66,JL-15235,Janet Lee
2022-06-30,Azul,Guatemala,49,PO-19195,Phillina Ober
2022-07-01,Azul,Guatemala,73,RH-19510,Rick Huthwaite
2022-07-02,Azul,Guatemala,80,AC-10420,Alyssa Crouse
2022-07-03,Azul,Guatemala,67,HZ-14950,Henia Zydlo
2022-07-04,Azul,Guatemala,57,KB-16405,Katrina Bavinger
2022-07-05,Azul,Guatemala,68,CC-12145,Charles Crestani
2022-07-06,Azul,Guatemala,53,KN-16390,Katherine Nockton
2022-07-07,Azul,Guatemala,65,SB-20290,Sean Braxton
2022-07-08,Azul,Guatemala,67,KD-16270,Karen Daniels
2022-07-09,Azul,Guatemala,94,OT-18730,Olvera Toch
2022-07-10,Azul,Guatemala,75,EH-13990,Erica Hackney
2022-07-11,Azul,Guatemala,52,TH-21550,Tracy Hopkins
2022-07-12,Azul,Guatemala,44,HR-14830,Harold Ryan
2022-07-13,Azul,Guatemala,74,SM-20905,Susan MacKendrick
2022-07-14,Azul,Guatemala,57,RD-19930,Russell D'Ascenzo
2022-07-15,Azul,Guatemala,79,BB-11545,Brenda Bowman
2022-07-16,Azul,Guatemala,56,DO-13435,Denny Ordway
2022-07-17,Azul,Guatemala,73,KM-16720,Kunst Miller
2022-07-18,Azul,Guatemala,51,BG-11695,Brooke Gillingham
2022-07-19,Azul,Guatemala,50,MM-18280,Muhammed MacIntyre
2022-07-20,Azul,Guatemala,70,AY-10555,Andy Yotov
2022-07-21,Azul,Guatemala,53,VD-21670,Valerie Dominguez
2022-07-22,Azul,Guatemala,65,VT-21700,Valerie Takahito
2022-07-23,Azul,Guatemala,70,AH-10030,Aaron Hawkins
2022-07-24,Azul,Guatemala,70,EB-14110,Eugene Barchas
2022-07-25,Azul,Guatemala,57,RR-19525,Rick Reed
2022-07-26,Azul,Guatemala,50,BO-11350,Bill Overfelt
2022-07-27,Azul,Guatemala,47,RS-19765,Roland Schwarz
2022-07-28,Azul,Guatemala,64,LC-16960,Lindsay Castell
2022-07-29,Azul,Guatemala,53,RE-19450,Richard Eichhorn
2022-07-30,Azul,Guatemala,75,MB-18085,Mick Brown
2022-07-31,Azul,Guatemala,92,JM-15265,Janet Molinari
2022-08-01,Azul,Guatemala,48,RB-19645,Robert Barroso
2022-08-02,Azul,Guatemala,51,SL-20155,Sara Luxemburg
2022-08-03,Azul,Guatemala,45,MW-18220,Mitch Webber
2022-08-04,Azul,Guatemala,52,LO-17170,Lori Olson
2022-08-05,Azul,Guatemala,51,SC-20440,Shaun Chance
2022-08-06,Azul,Guatemala,62,MT-18070,Michelle Tran
2022-08-07,Azul,Guatemala,68,JH-15910,Jonathan Howell
2022-08-08,Azul,Guatemala,52,CM-12160,Charles McCrossin
2022-08-09,Azul,Guatemala,45,BD-11620,Brian DeCherney
2022-08-10,Azul,Guatemala,57,BV-11245,Benjamin Venier
2022-08-11,Azul,Guatemala,63,JB-15925,Joni Blumstein
2022-08-12,Azul,Guatemala,76,JC-16105,Julie Creighton
2022-08-13,Azul,Guatemala,77,EL-13735,Ed Ludwig
2022-08-14,Azul,Guatemala,66,DK-12895,Dana Kaydos
2022-08-15,Azul,Guatemala,52,JA-15970,Joseph Airdo
2022-08-16,Azul,Guatemala,51,GK-14620,Grace Kelly
2022-08-17,Azul,Guatemala,58,NC-18415,Nathan Cano
2022-08-18,Azul,Guatemala,54,JP-16135,Julie Prescott
2022-08-19,Azul,Guatemala,62,AH-10585,Angele Hood
2022-08-20,Azul,Guatemala,71,JS-15940,Joni Sundaresam
2022-08-21,Azul,Guatemala,60,AR-10570,Anemone Ratner
2022-08-22,Azul,Guatemala,60,ST-20530,Shui Tom
2022-08-23,Azul,Guatemala,50,KM-16375,Katherine Murray
2022-08-24,Azul,Guatemala,61,TA-21385,Tom Ashbrook
2022-08-25,Azul,Guatemala,51,DP-13000,Darren Powers
2022-08-26,Azul,Guatemala,56,AF-10870,Art Ferguson
2022-08-27,Azul,Guatemala,61,MF-17665,Maureen Fritzler
2022-08-28,Azul,Guatemala,68,EB-13750,Edward Becker
2022-08-29,Azul,Guatemala,60,KC-16675,Kimberly Carter
2022-08-30,Azul,Guatemala,73,ME-18010,Michelle Ellison
2022-08-31,Azul,Guatemala,59,JS-15685,Jim Sink
2022-09-01,Azul,Guatemala,48,EH-13765,Edward Hooks
2022-09-02,Azul,Guatemala,50,JO-15280,Jas O'Carroll
2022-09-03,Azul,Guatemala,63,AS-10045,Aaron Smayling
2022-09-04,Azul,Guatemala,53,LS-16945,Linda Southworth
2022-09-05,Azul,Guatemala,41,CS-12130,Chad Sievert
2022-09-06,Azul,Guatemala,41,DM-13345,Denise Monton
2022-09-07,Azul,Guatemala,45,RB-19360,Raymond Buch
2022-09-08,Azul,Guatemala,58,DL-13330,Denise Leinenbach
2022-09-09,Azul,Guatemala,68,MT-17815,Meg Tillman
2022-09-10,Azul,Guatemala,71,CC-12220,Chris Cortes
2022-09-11,Azul,Guatemala,61,AB-10105,Adrian Barton
2022-09-12,Azul,Guatemala,40,BD-11500,Bradley Drucker
2022-09-13,Azul,Guatemala,36,JG-15115,Jack Garza
2022-09-14,Azul,Guatemala,65,SR-20425,Sharelle Roach
2022-09-15,Azul,Guatemala,60,CD-11920,Carlos Daly
2022-09-16,Azul,Guatemala,61,CL-12700,Craig Leslie
2022-09-17,Azul,Guatemala,49,YS-21880,Yana Sorensen
2022-09-18,Azul,Guatemala,62,EB-13870,Emily Burns
2022-09-19,Azul,Guatemala,48,Dp-13240,Dean percer
2022-09-20,Azul,Guatemala,45,EB-14170,Evan Bailliet
2022-09-21,Azul,Guatemala,67,SC-20575,Sonia Cooley
2022-09-22,Azul,Guatemala,62,JG-15805,John Grady
2022-09-23,Azul,Guatemala,50,CD-12280,Christina DeMoss
2022-09-24,Azul,Guatemala,60,CS-12355,Christine Sundaresam
2022-09-25,Azul,Guatemala,62,PF-19165,Philip Fox
2022-09-26,Azul,Guatemala,38,QJ-19255,Quincy Jones
2022-09-27,Azul,Guatemala,52,NZ-18565,Nick Zandusky
2022-09-28,Azul,Guatemala,49,MG-17875,Michael Grace
2022-09-29,Azul,Guatemala,62,MM-18055,Michelle Moray
